Label,Type,Value,Unit
simuliidae,Perimeter,5.6,mm
simullidae,Perimeter,4.1,mm
simullidae,Perimeter,4.39,mm
simullidae,Perimeter,3.9,mm
simullidae,Perimeter,4.12,mm
simullidae,Perimeter,4.92,mm
simullidae,Perimeter,6.56,mm
simullidae,Perimeter,4.44,mm
simullidae,Perimeter,4.61,mm
simullidae,Perimeter,4.4,mm
simullidae,Perimeter,4.63,mm
simullidae,Perimeter,4.3,mm
simullidae,Perimeter,4.61,mm
simullidae,Perimeter,5.17,mm
simullidae,Perimeter,4.57,mm
simullidae,Perimeter,3.7,mm
