Label,Type,Value,Unit
planaria,Perimeter,2.89,mm
planaria,Distance,1.73,mm
planaria,Perimeter,3.08,mm
planaria,Perimeter,4.02,mm
planaria,Perimeter,2.61,mm
planaria,Perimeter,4.05,mm
planaria,Perimeter,1.87,mm
planaria,Distance,2.67,mm
planaria,Distance,2.28,mm
