Label,Type,Value,Unit
oligochaeta,Perimeter,2.79,mm
oligochaeta,Perimeter,4.82,mm
oligochaeta,Perimeter,4.21,mm
oligochaeta,Perimeter,2.12,mm
oligochaeta,Perimeter,4,mm
oligochaeta,Perimeter,5.1,mm
oligochaeta,Perimeter,4.02,mm
oligochaeta,Perimeter,4.01,mm
oligochaeta,Perimeter,2.53,mm
oligochaeta,Perimeter,1.54,mm
oligochaeta,Perimeter,1.52,mm
oligochaeta,Perimeter,4.19,mm
