Label,Type,Value,Unit
oligochaeta,Perimeter,3.45,mm
planaria,Perimeter,4.3,mm
planaria,Distance,3.61,mm
planaria,Perimeter,3.38,mm
planaria,Perimeter,4.55,mm
planaria,Distance,2.08,mm
