Label,Type,Value,Unit
Lednia,Perimeter,5,mm
Zapada,Perimeter,6.5,mm
Zapada,Perimeter,3.5,mm
Zapada,Perimeter,4,mm
Zapada,Perimeter,3,mm
Zapada,Perimeter,2,mm
