Label,Type,Value,Unit
oligochaeta,Distance,2.26,mm
planaria,Distance,2.08,mm
planaria,Distance,2.15,mm
oligochaeta,Perimeter,2.51,mm
planaria,Perimeter,3.5,mm
oligochaeta,Perimeter,3.73,mm
planaria,Distance,3.63,mm
oligochaeta,Perimeter,2.42,mm
simuliidae,Perimeter,3.7,mm
simuliidae,Perimeter,5.29,mm
planaria,Distance,2.55,mm
simuliidae,Perimeter,3.87,mm
simuliidae,Perimeter,4.36,mm
oligochaeta,Perimeter,4.18,mm
