Label,Type,Value,Unit
simuiidae,Perimeter,2.34,mm
chironomida,Perimeter,4.38,mm
chironomida,Perimeter,3.74,mm
chironomida,Perimeter,2.51,mm
chironomida,Perimeter,5.18,mm
chironomida,Perimeter,3.07,mm
chironomida,Perimeter,2.64,mm
chironomida,Perimeter,2.98,mm
chironomida,Perimeter,2.77,mm
chironomida,Perimeter,3.01,mm
chironomida,Perimeter,8.33,mm
chironomida,Perimeter,3.26,mm
chironomida,Perimeter,3.89,mm
chironomida,Perimeter,3.79,mm
chironomida,Perimeter,3.62,mm
chironomida,Perimeter,3.92,mm
chironomida,Perimeter,2.42,mm
chironomida,Perimeter,3.29,mm
chironomida,Perimeter,6.56,mm
chironomida,Perimeter,5.93,mm
