Label,Type,Value,Unit
simuliidae,Perimeter,3.17,mm
simuliidae,Perimeter,4.17,mm
simuliidae,Perimeter,3.57,mm
simuliidae,Perimeter,4.73,mm
simuliidae,Perimeter,3.96,mm
simuliidae,Perimeter,4.82,mm
simuliidae,Perimeter,4.2,mm
simuliidae,Perimeter,5.61,mm
simuliidae,Perimeter,4.59,mm
simuliidae,Perimeter,4.53,mm
