Label,Type,Value,Unit
chironomidae,Perimeter,2.8,mm
chironomidae,Perimeter,2.38,mm
chironomidae,Perimeter,2.03,mm
chironomidae,Perimeter,2.07,mm
chironomidae,Perimeter,2.88,mm
chironomidae,Perimeter,3.69,mm
chironomidae,Perimeter,2.66,mm
chironomidae,Perimeter,2.65,mm
chironomidae,Perimeter,5.26,mm
